Batch_ID,Product,Production_Line,Batch_Date,Month_Year,Quarter,Shift,Supervisor,Batch_Size_kg,Raw_Material_Lot,Batch_Status,QC_Release_Date
BCH-2024-1136,Tapioca Crisps,Line B,2027-03-03 00:00:00,Mar-2027,Q1-2027,Afternoon,Suresh B.,579.7,RM-3135,Released,2027-03-05 00:00:00
BCH-2024-1137,Jackfruit Chips,Line C,2027-03-04 00:00:00,Mar-2027,Q1-2027,Night,Ramesh K.,409.8,RM-3136,Hold – OOS,
BCH-2024-1138,Okra Chips,Line D,2027-03-05 00:00:00,Mar-2027,Q1-2027,Morning,Priya S.,482.6,RM-3137,Released,2027-03-07 00:00:00
BCH-2024-1139,Roasted Corn,Line E,2027-03-07 00:00:00,Mar-2027,Q1-2027,Afternoon,Anand M.,349.2,RM-3138,Released,2027-03-10 00:00:00
BCH-2024-1140,Chickpea Snacks,Line F,2027-03-12 00:00:00,Mar-2027,Q1-2027,Night,Sagar A.,529.5,RM-3139,Released,2027-03-13 00:00:00
BCH-2024-1141,Banana Chips,Line A,2027-03-13 00:00:00,Mar-2027,Q1-2027,Morning,Divya N.,607.0,RM-3140,Released,2027-03-14 00:00:00
BCH-2024-1142,Sweet Potato Chips,Line B,2027-03-14 00:00:00,Mar-2027,Q1-2027,Afternoon,Karthik V.,252.8,RM-3141,Released,2027-03-17 00:00:00
BCH-2024-1143,Masala Peanuts,Line C,2027-03-15 00:00:00,Mar-2027,Q1-2027,Night,Meena R.,434.5,RM-3142,Released,2027-03-17 00:00:00
BCH-2024-1144,Tapioca Crisps,Line D,2027-03-16 00:00:00,Mar-2027,Q1-2027,Morning,Suresh B.,295.6,RM-3143,Released,2027-03-19 00:00:00
BCH-2024-1145,Jackfruit Chips,Line E,2027-03-19 00:00:00,Mar-2027,Q1-2027,Afternoon,Ramesh K.,534.5,RM-3144,Released,2027-03-21 00:00:00
BCH-2024-1146,Okra Chips,Line F,2027-03-20 00:00:00,Mar-2027,Q1-2027,Night,Priya S.,557.5,RM-3145,Released,2027-03-23 00:00:00
BCH-2024-1147,Roasted Corn,Line A,2027-03-21 00:00:00,Mar-2027,Q1-2027,Morning,Anand M.,289.5,RM-3146,Released,2027-03-22 00:00:00
BCH-2024-1148,Chickpea Snacks,Line B,2027-03-23 00:00:00,Mar-2027,Q1-2027,Afternoon,Sagar A.,529.5,RM-3147,Released,2027-03-25 00:00:00
BCH-2024-1149,Banana Chips,Line C,2027-03-24 00:00:00,Mar-2027,Q1-2027,Night,Divya N.,549.2,RM-3148,Released,2027-03-25 00:00:00
BCH-2024-1150,Sweet Potato Chips,Line D,2027-03-25 00:00:00,Mar-2027,Q1-2027,Morning,Karthik V.,234.6,RM-3149,Hold – OOS,
BCH-2024-1151,Masala Peanuts,Line E,2027-03-27 00:00:00,Mar-2027,Q1-2027,Afternoon,Meena R.,617.9,RM-3150,Released,2027-03-30 00:00:00
BCH-2024-1152,Tapioca Crisps,Line F,2027-03-28 00:00:00,Mar-2027,Q1-2027,Night,Suresh B.,601.4,RM-3151,Hold – OOS,
BCH-2024-1153,Jackfruit Chips,Line A,2027-03-29 00:00:00,Mar-2027,Q1-2027,Morning,Ramesh K.,482.2,RM-3152,Released,2027-03-31 00:00:00
BCH-2024-1154,Okra Chips,Line B,2027-04-03 00:00:00,Apr-2027,Q2-2027,Afternoon,Priya S.,490.1,RM-3153,Hold – OOS,
BCH-2024-1155,Roasted Corn,Line C,2027-04-04 00:00:00,Apr-2027,Q2-2027,Night,Anand M.,495.5,RM-3154,Released,2027-04-05 00:00:00
BCH-2024-1156,Chickpea Snacks,Line D,2027-04-05 00:00:00,Apr-2027,Q2-2027,Morning,Sagar A.,224.4,RM-3155,Released,2027-04-06 00:00:00
BCH-2024-1157,Banana Chips,Line E,2027-04-06 00:00:00,Apr-2027,Q2-2027,Afternoon,Divya N.,331.0,RM-3156,Released,2027-04-08 00:00:00
BCH-2024-1158,Sweet Potato Chips,Line F,2027-04-08 00:00:00,Apr-2027,Q2-2027,Night,Karthik V.,230.5,RM-3157,Released,2027-04-09 00:00:00
BCH-2024-1159,Masala Peanuts,Line A,2027-04-10 00:00:00,Apr-2027,Q2-2027,Morning,Meena R.,276.0,RM-3158,Released,2027-04-13 00:00:00
BCH-2024-1160,Tapioca Crisps,Line B,2027-04-13 00:00:00,Apr-2027,Q2-2027,Afternoon,Suresh B.,430.9,RM-3159,Released,2027-04-16 00:00:00
BCH-2024-1161,Jackfruit Chips,Line C,2027-04-14 00:00:00,Apr-2027,Q2-2027,Night,Ramesh K.,357.5,RM-3160,Released,2027-04-16 00:00:00
BCH-2024-1162,Okra Chips,Line D,2027-04-15 00:00:00,Apr-2027,Q2-2027,Morning,Priya S.,226.1,RM-3161,Released,2027-04-17 00:00:00
BCH-2024-1163,Roasted Corn,Line E,2027-04-16 00:00:00,Apr-2027,Q2-2027,Afternoon,Anand M.,293.2,RM-3162,Released,2027-04-17 00:00:00
BCH-2024-1164,Chickpea Snacks,Line F,2027-04-19 00:00:00,Apr-2027,Q2-2027,Night,Sagar A.,450.7,RM-3163,Released,2027-04-22 00:00:00
BCH-2024-1165,Banana Chips,Line A,2027-04-26 00:00:00,Apr-2027,Q2-2027,Morning,Divya N.,271.3,RM-3164,Hold – OOS,
BCH-2024-1166,Sweet Potato Chips,Line B,2027-04-28 00:00:00,Apr-2027,Q2-2027,Afternoon,Karthik V.,270.3,RM-3165,Hold – OOS,
BCH-2024-1167,Masala Peanuts,Line C,2027-04-29 00:00:00,Apr-2027,Q2-2027,Night,Meena R.,412.1,RM-3166,Released,2027-04-30 00:00:00
BCH-2024-1168,Tapioca Crisps,Line D,2027-05-02 00:00:00,May-2027,Q2-2027,Morning,Suresh B.,395.7,RM-3167,Released,2027-05-04 00:00:00
BCH-2024-1169,Jackfruit Chips,Line E,2027-05-03 00:00:00,May-2027,Q2-2027,Afternoon,Ramesh K.,505.0,RM-3168,Hold – OOS,
BCH-2024-1170,Okra Chips,Line F,2027-05-04 00:00:00,May-2027,Q2-2027,Night,Priya S.,452.2,RM-3169,Released,2027-05-06 00:00:00
BCH-2024-1171,Roasted Corn,Line A,2027-05-05 00:00:00,May-2027,Q2-2027,Morning,Anand M.,572.8,RM-3170,Released,2027-05-08 00:00:00
BCH-2024-1172,Chickpea Snacks,Line B,2027-05-06 00:00:00,May-2027,Q2-2027,Afternoon,Sagar A.,230.1,RM-3171,Released,2027-05-09 00:00:00
BCH-2024-1173,Banana Chips,Line C,2027-05-07 00:00:00,May-2027,Q2-2027,Night,Divya N.,422.9,RM-3172,Hold – OOS,
BCH-2024-1174,Sweet Potato Chips,Line D,2027-05-08 00:00:00,May-2027,Q2-2027,Morning,Karthik V.,234.6,RM-3173,Released,2027-05-10 00:00:00
BCH-2024-1175,Masala Peanuts,Line E,2027-05-09 00:00:00,May-2027,Q2-2027,Afternoon,Meena R.,238.3,RM-3174,Released,2027-05-10 00:00:00
BCH-2024-1176,Tapioca Crisps,Line F,2027-05-11 00:00:00,May-2027,Q2-2027,Night,Suresh B.,240.3,RM-3175,Released,2027-05-12 00:00:00
BCH-2024-1177,Jackfruit Chips,Line A,2027-05-12 00:00:00,May-2027,Q2-2027,Morning,Ramesh K.,609.0,RM-3176,Released,2027-05-14 00:00:00
BCH-2024-1178,Okra Chips,Line B,2027-05-14 00:00:00,May-2027,Q2-2027,Afternoon,Priya S.,247.4,RM-3177,Released,2027-05-15 00:00:00
BCH-2024-1179,Roasted Corn,Line C,2027-05-16 00:00:00,May-2027,Q2-2027,Night,Anand M.,192.0,RM-3178,Hold – OOS,
BCH-2024-1180,Chickpea Snacks,Line D,2027-05-17 00:00:00,May-2027,Q2-2027,Morning,Sagar A.,549.9,RM-3179,Released,2027-05-19 00:00:00
BCH-2024-1181,Banana Chips,Line E,2027-05-18 00:00:00,May-2027,Q2-2027,Afternoon,Divya N.,591.3,RM-3180,Released,2027-05-20 00:00:00
BCH-2024-1182,Sweet Potato Chips,Line F,2027-05-19 00:00:00,May-2027,Q2-2027,Night,Karthik V.,306.8,RM-3181,Hold – OOS,
BCH-2024-1183,Masala Peanuts,Line A,2027-05-20 00:00:00,May-2027,Q2-2027,Morning,Meena R.,530.9,RM-3182,Released,2027-05-22 00:00:00
BCH-2024-1184,Tapioca Crisps,Line B,2027-05-23 00:00:00,May-2027,Q2-2027,Afternoon,Suresh B.,592.3,RM-3183,Hold – OOS,
BCH-2024-1185,Jackfruit Chips,Line C,2027-05-24 00:00:00,May-2027,Q2-2027,Night,Ramesh K.,570.4,RM-3184,Released,2027-05-26 00:00:00
BCH-2024-1186,Okra Chips,Line D,2027-05-25 00:00:00,May-2027,Q2-2027,Morning,Priya S.,491.6,RM-3185,Released,2027-05-27 00:00:00
BCH-2024-1187,Roasted Corn,Line E,2027-05-26 00:00:00,May-2027,Q2-2027,Afternoon,Anand M.,561.4,RM-3186,Released,2027-05-28 00:00:00
BCH-2024-1188,Chickpea Snacks,Line F,2027-05-27 00:00:00,May-2027,Q2-2027,Night,Sagar A.,473.0,RM-3187,Released,2027-05-29 00:00:00
BCH-2024-1189,Banana Chips,Line A,2027-06-01 00:00:00,Jun-2027,Q2-2027,Morning,Divya N.,183.3,RM-3188,Released,2027-06-02 00:00:00
BCH-2024-1190,Sweet Potato Chips,Line B,2027-06-03 00:00:00,Jun-2027,Q2-2027,Afternoon,Karthik V.,500.9,RM-3189,Released,2027-06-06 00:00:00
BCH-2024-1191,Masala Peanuts,Line C,2027-06-08 00:00:00,Jun-2027,Q2-2027,Night,Meena R.,227.7,RM-3190,Released,2027-06-11 00:00:00
BCH-2024-1192,Tapioca Crisps,Line D,2027-06-09 00:00:00,Jun-2027,Q2-2027,Morning,Suresh B.,505.5,RM-3191,Released,2027-06-11 00:00:00
BCH-2024-1193,Jackfruit Chips,Line E,2027-06-12 00:00:00,Jun-2027,Q2-2027,Afternoon,Ramesh K.,411.5,RM-3192,Rejected,
BCH-2024-1194,Okra Chips,Line F,2027-06-13 00:00:00,Jun-2027,Q2-2027,Night,Priya S.,201.0,RM-3193,Released,2027-06-16 00:00:00
BCH-2024-1195,Roasted Corn,Line A,2027-06-14 00:00:00,Jun-2027,Q2-2027,Morning,Anand M.,460.7,RM-3194,Released,2027-06-16 00:00:00
BCH-2024-1196,Chickpea Snacks,Line B,2027-06-15 00:00:00,Jun-2027,Q2-2027,Afternoon,Sagar A.,430.7,RM-3195,Released,2027-06-16 00:00:00
BCH-2024-1197,Banana Chips,Line C,2027-06-16 00:00:00,Jun-2027,Q2-2027,Night,Divya N.,444.8,RM-3196,Released,2027-06-18 00:00:00
BCH-2024-1198,Sweet Potato Chips,Line D,2027-06-21 00:00:00,Jun-2027,Q2-2027,Morning,Karthik V.,610.4,RM-3197,Released,2027-06-22 00:00:00
BCH-2024-1199,Masala Peanuts,Line E,2027-06-22 00:00:00,Jun-2027,Q2-2027,Afternoon,Meena R.,368.2,RM-3198,Released,2027-06-25 00:00:00
BCH-2024-1200,Tapioca Crisps,Line F,2027-06-23 00:00:00,Jun-2027,Q2-2027,Night,Suresh B.,383.9,RM-3199,Released,2027-06-26 00:00:00
BCH-2024-1201,Jackfruit Chips,Line A,2027-06-24 00:00:00,Jun-2027,Q2-2027,Morning,Ramesh K.,471.6,RM-3200,Released,2027-06-27 00:00:00
BCH-2024-1202,Okra Chips,Line B,2027-06-26 00:00:00,Jun-2027,Q2-2027,Afternoon,Priya S.,388.2,RM-3201,Released,2027-06-28 00:00:00
BCH-2024-1203,Roasted Corn,Line C,2027-06-28 00:00:00,Jun-2027,Q2-2027,Night,Anand M.,235.6,RM-3202,Released,2027-06-29 00:00:00
BCH-2024-1204,Chickpea Snacks,Line D,2027-06-29 00:00:00,Jun-2027,Q2-2027,Morning,Sagar A.,219.8,RM-3203,Released,2027-07-01 00:00:00
BCH-2024-1205,Banana Chips,Line E,2027-07-01 00:00:00,Jul-2027,Q3-2027,Afternoon,Divya N.,465.0,RM-3204,Hold – OOS,
BCH-2024-1206,Sweet Potato Chips,Line F,2027-07-02 00:00:00,Jul-2027,Q3-2027,Night,Karthik V.,518.9,RM-3205,Released,2027-07-03 00:00:00
BCH-2024-1207,Masala Peanuts,Line A,2027-07-03 00:00:00,Jul-2027,Q3-2027,Morning,Meena R.,387.2,RM-3206,Released,2027-07-05 00:00:00
BCH-2024-1208,Tapioca Crisps,Line B,2027-07-04 00:00:00,Jul-2027,Q3-2027,Afternoon,Suresh B.,527.8,RM-3207,Rejected,
BCH-2024-1209,Jackfruit Chips,Line C,2027-07-05 00:00:00,Jul-2027,Q3-2027,Night,Ramesh K.,331.5,RM-3208,Released,2027-07-06 00:00:00
BCH-2024-1210,Okra Chips,Line D,2027-07-08 00:00:00,Jul-2027,Q3-2027,Morning,Priya S.,237.0,RM-3209,Released,2027-07-11 00:00:00
BCH-2024-1211,Roasted Corn,Line E,2027-07-09 00:00:00,Jul-2027,Q3-2027,Afternoon,Anand M.,392.1,RM-3210,Released,2027-07-12 00:00:00
BCH-2024-1212,Chickpea Snacks,Line F,2027-07-10 00:00:00,Jul-2027,Q3-2027,Night,Sagar A.,562.8,RM-3211,Released,2027-07-13 00:00:00
BCH-2024-1213,Banana Chips,Line A,2027-07-11 00:00:00,Jul-2027,Q3-2027,Morning,Divya N.,237.4,RM-3212,Released,2027-07-12 00:00:00
BCH-2024-1214,Sweet Potato Chips,Line B,2027-07-12 00:00:00,Jul-2027,Q3-2027,Afternoon,Karthik V.,309.4,RM-3213,Released,2027-07-14 00:00:00
BCH-2024-1215,Masala Peanuts,Line C,2027-07-13 00:00:00,Jul-2027,Q3-2027,Night,Meena R.,212.2,RM-3214,Released,2027-07-15 00:00:00
BCH-2024-1216,Tapioca Crisps,Line D,2027-07-16 00:00:00,Jul-2027,Q3-2027,Morning,Suresh B.,306.1,RM-3215,Released,2027-07-18 00:00:00
BCH-2024-1217,Jackfruit Chips,Line E,2027-07-17 00:00:00,Jul-2027,Q3-2027,Afternoon,Ramesh K.,291.0,RM-3216,Released,2027-07-20 00:00:00
BCH-2024-1218,Okra Chips,Line F,2027-07-18 00:00:00,Jul-2027,Q3-2027,Night,Priya S.,289.2,RM-3217,Released,2027-07-19 00:00:00
BCH-2024-1219,Roasted Corn,Line A,2027-07-19 00:00:00,Jul-2027,Q3-2027,Morning,Anand M.,533.9,RM-3218,Hold – OOS,
BCH-2024-1220,Chickpea Snacks,Line B,2027-07-21 00:00:00,Jul-2027,Q3-2027,Afternoon,Sagar A.,585.0,RM-3219,Released,2027-07-24 00:00:00
BCH-2024-1221,Banana Chips,Line C,2027-07-22 00:00:00,Jul-2027,Q3-2027,Night,Divya N.,591.2,RM-3220,Released,2027-07-24 00:00:00
BCH-2024-1222,Sweet Potato Chips,Line D,2027-07-24 00:00:00,Jul-2027,Q3-2027,Morning,Karthik V.,209.3,RM-3221,Hold – OOS,
BCH-2024-1223,Masala Peanuts,Line E,2027-07-25 00:00:00,Jul-2027,Q3-2027,Afternoon,Meena R.,256.6,RM-3222,Released,2027-07-26 00:00:00
BCH-2024-1224,Tapioca Crisps,Line F,2027-07-26 00:00:00,Jul-2027,Q3-2027,Night,Suresh B.,323.2,RM-3223,Hold – OOS,
BCH-2024-1225,Jackfruit Chips,Line A,2027-07-28 00:00:00,Jul-2027,Q3-2027,Morning,Ramesh K.,315.7,RM-3224,Released,2027-07-31 00:00:00
BCH-2024-1226,Okra Chips,Line B,2027-07-30 00:00:00,Jul-2027,Q3-2027,Afternoon,Priya S.,330.7,RM-3225,Released,2027-08-01 00:00:00
BCH-2024-1227,Roasted Corn,Line C,2027-07-31 00:00:00,Jul-2027,Q3-2027,Night,Anand M.,317.1,RM-3226,Released,2027-08-01 00:00:00
BCH-2024-1228,Chickpea Snacks,Line D,2027-08-01 00:00:00,Aug-2027,Q3-2027,Morning,Sagar A.,285.9,RM-3227,Rejected,
BCH-2024-1229,Banana Chips,Line E,2027-08-03 00:00:00,Aug-2027,Q3-2027,Afternoon,Divya N.,346.3,RM-3228,Released,2027-08-06 00:00:00
BCH-2024-1230,Sweet Potato Chips,Line F,2027-08-10 00:00:00,Aug-2027,Q3-2027,Night,Karthik V.,566.2,RM-3229,Released,2027-08-13 00:00:00
BCH-2024-1231,Masala Peanuts,Line A,2027-08-17 00:00:00,Aug-2027,Q3-2027,Morning,Meena R.,493.4,RM-3230,Released,2027-08-19 00:00:00
BCH-2024-1232,Tapioca Crisps,Line B,2027-08-18 00:00:00,Aug-2027,Q3-2027,Afternoon,Suresh B.,450.5,RM-3231,Released,2027-08-20 00:00:00
BCH-2024-1233,Jackfruit Chips,Line C,2027-08-23 00:00:00,Aug-2027,Q3-2027,Night,Ramesh K.,302.6,RM-3232,Released,2027-08-25 00:00:00
BCH-2024-1234,Okra Chips,Line D,2027-08-25 00:00:00,Aug-2027,Q3-2027,Morning,Priya S.,371.9,RM-3233,Released,2027-08-26 00:00:00
BCH-2024-1235,Roasted Corn,Line E,2027-08-26 00:00:00,Aug-2027,Q3-2027,Afternoon,Anand M.,559.7,RM-3234,Released,2027-08-27 00:00:00
BCH-2024-1236,Chickpea Snacks,Line F,2027-08-27 00:00:00,Aug-2027,Q3-2027,Night,Sagar A.,311.9,RM-3235,Released,2027-08-29 00:00:00
BCH-2024-1237,Banana Chips,Line A,2027-08-28 00:00:00,Aug-2027,Q3-2027,Morning,Divya N.,300.7,RM-3236,Released,2027-08-29 00:00:00
BCH-2024-1238,Sweet Potato Chips,Line B,2027-08-30 00:00:00,Aug-2027,Q3-2027,Afternoon,Karthik V.,238.3,RM-3237,Released,2027-08-31 00:00:00
BCH-2024-1239,Masala Peanuts,Line C,2027-09-04 00:00:00,Sep-2027,Q3-2027,Night,Meena R.,483.8,RM-3238,Released,2027-09-07 00:00:00
BCH-2024-1240,Tapioca Crisps,Line D,2027-09-05 00:00:00,Sep-2027,Q3-2027,Morning,Suresh B.,561.4,RM-3239,Released,2027-09-07 00:00:00
BCH-2024-1241,Jackfruit Chips,Line E,2027-09-06 00:00:00,Sep-2027,Q3-2027,Afternoon,Ramesh K.,554.9,RM-3240,Released,2027-09-08 00:00:00
BCH-2024-1242,Okra Chips,Line F,2027-09-07 00:00:00,Sep-2027,Q3-2027,Night,Priya S.,218.6,RM-3241,Released,2027-09-08 00:00:00
BCH-2024-1243,Roasted Corn,Line A,2027-09-12 00:00:00,Sep-2027,Q3-2027,Morning,Anand M.,339.4,RM-3242,Released,2027-09-13 00:00:00
BCH-2024-1244,Chickpea Snacks,Line B,2027-09-13 00:00:00,Sep-2027,Q3-2027,Afternoon,Sagar A.,468.8,RM-3243,Released,2027-09-14 00:00:00
BCH-2024-1245,Banana Chips,Line C,2027-09-15 00:00:00,Sep-2027,Q3-2027,Night,Divya N.,476.2,RM-3244,Released,2027-09-16 00:00:00
BCH-2024-1246,Sweet Potato Chips,Line D,2027-09-16 00:00:00,Sep-2027,Q3-2027,Morning,Karthik V.,372.5,RM-3245,Hold – OOS,
BCH-2024-1247,Masala Peanuts,Line E,2027-09-17 00:00:00,Sep-2027,Q3-2027,Afternoon,Meena R.,616.7,RM-3246,Hold – OOS,
BCH-2024-1248,Tapioca Crisps,Line F,2027-09-18 00:00:00,Sep-2027,Q3-2027,Night,Suresh B.,572.0,RM-3247,Released,2027-09-21 00:00:00
BCH-2024-1249,Jackfruit Chips,Line A,2027-09-19 00:00:00,Sep-2027,Q3-2027,Morning,Ramesh K.,282.0,RM-3248,Released,2027-09-20 00:00:00
BCH-2024-1250,Okra Chips,Line B,2027-09-20 00:00:00,Sep-2027,Q3-2027,Afternoon,Priya S.,391.8,RM-3249,Released,2027-09-22 00:00:00
